@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.381,18.5619,17.8476,17.8857,225797221.7143,18.0095,18.5619,18.0095,18.3333,161243424.3459,0
18.0095,18.5619,18.0095,18.3333,161243424.3459,18.3238,18.419,17.9143,18.0952,154200623.8939,0
18.3238,18.419,17.9143,18.0952,154200623.8939,17.9524,18.4667,17.7619,18.3143,150078880.3927,0
17.9524,18.4667,17.7619,18.3143,150078880.3927,17.619,18.1714,17.4952,18.1238,168620125.848,0
17.619,18.1714,17.4952,18.1238,168620125.848,17.4952,17.6762,17.2667,17.6667,175220777.5999,0
17.4952,17.6762,17.2667,17.6667,175220777.5999,17.2857,17.6,17.2286,17.5048,119479572.484,0
17.2857,17.6,17.2286,17.5048,119479572.484,17.381,17.5905,17.2095,17.3333,91996163.7262,0
17.381,17.5905,17.2095,17.3333,91996163.7262,17.0667,17.4,17.0667,17.3333,88137951.3251,0
17.0667,17.4,17.0667,17.3333,88137951.3251,17.0381,17.3238,16.8286,17.0476,125559868.3857,0
17.0381,17.3238,16.8286,17.0476,125559868.3857,17.2381,17.3714,17.0,17.0286,132062790.3376,0
17.2381,17.3714,17.0,17.0286,132062790.3376,17.0476,17.2952,16.9714,17.2571,113821682.1324,0
17.0476,17.2952,16.9714,17.2571,113821682.1324,17.0476,17.2286,16.9238,17.1143,50183860.6643,0
17.0476,17.2286,16.9238,17.1143,50183860.6643,17.0381,17.2095,16.9524,17.0476,71728958.7204,0
17.0381,17.2095,16.9524,17.0476,71728958.7204,17.1429,17.1905,17.0,17.0857,66101311.5188,0
17.1429,17.1905,17.0,17.0857,66101311.5188,16.8476,17.1619,16.6952,17.0857,116796611.4332,1
16.8476,17.1619,16.6952,17.0857,116796611.4332,16.2857,16.9143,16.1429,16.7238,174942061.3998,1
