@RELATION "B3 - ODPV3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
10.1686,10.2433,10.1125,10.234,2372096.3411,10.1405,10.1966,9.9536,10.1218,5046674.4499,0
10.1405,10.1966,9.9536,10.1218,5046674.4499,10.0284,10.2714,9.9817,10.1312,8473769.3506,0
10.0284,10.2714,9.9817,10.1312,8473769.3506,10.2901,10.4677,10.0938,10.0938,15234867.0156,0
10.2901,10.4677,10.0938,10.0938,15234867.0156,10.477,10.5892,10.206,10.2901,20394634.4213,0
10.477,10.5892,10.206,10.2901,20394634.4213,10.2901,10.6078,10.2901,10.477,11146314.5296,0
10.2901,10.6078,10.2901,10.477,11146314.5296,10.5611,10.6078,10.3275,10.3462,19401796.4358,0
10.5611,10.6078,10.3275,10.3462,19401796.4358,10.3181,10.6078,10.234,10.5611,8130837.6292,0
10.3181,10.6078,10.234,10.5611,8130837.6292,10.4863,10.5144,10.3555,10.4116,20860377.5731,0
10.4863,10.5144,10.3555,10.4116,20860377.5731,10.262,10.4863,10.234,10.3835,5981900.2743,0
10.262,10.4863,10.234,10.3835,5981900.2743,9.8695,10.5331,9.8695,10.3088,19177455.1405,0
9.8695,10.5331,9.8695,10.3088,19177455.1405,9.72,10.0003,9.5143,10.0003,44125826.6788,0
9.72,10.0003,9.5143,10.0003,44125826.6788,9.3461,9.9162,9.2994,9.7387,24600048.273,0
9.3461,9.9162,9.2994,9.7387,24600048.273,9.2153,9.4115,9.0283,9.4022,41603607.0303,0
9.2153,9.4115,9.0283,9.4022,41603607.0303,9.6265,9.6639,9.2059,9.262,38483229.8812,0
9.6265,9.6639,9.2059,9.262,38483229.8812,9.533,9.8134,9.4115,9.6358,24482745.0126,0
9.533,9.8134,9.4115,9.6358,24482745.0126,9.8975,9.9162,9.4676,9.5704,14838590.1458,0
9.8975,9.9162,9.4676,9.5704,14838590.1458,9.9069,10.0003,9.7667,9.9069,53019721.3059,0
9.9069,10.0003,9.7667,9.9069,53019721.3059,9.8134,9.8788,9.6545,9.8321,20096515.9629,0
9.8134,9.8788,9.6545,9.8321,20096515.9629,9.477,9.8228,9.477,9.7387,31743094.9325,0
9.477,9.8228,9.477,9.7387,31743094.9325,9.72,9.7293,9.533,9.6639,12641799.7628,0
9.72,9.7293,9.533,9.6639,12641799.7628,9.533,9.776,9.5143,9.5891,17718913.5919,0
9.533,9.776,9.5143,9.5891,17718913.5919,9.1872,9.6172,9.1872,9.6172,20158899.0893,0
9.1872,9.6172,9.1872,9.6172,20158899.0893,9.4863,9.5143,9.1966,9.234,18782238.6041,0
